ChangeEventID,RawAPN,CanonicalAPN,CommodityShortName,Year,PreviousQuantity,NewQuantity,Quantity_Delta,ChangeSource,Rationale,EvidenceURL,RecordedBy,RecordedAt,ReconciliationNote,LoadedAt
1869,032-410-85,032-410-085,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1870,032-410-86,032-410-086,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1871,032-410-87,032-410-087,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1872,032-410-88,032-410-088,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1873,032-410-89,032-410-089,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1874,032-410-90,032-410-090,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1875,032-410-91,032-410-091,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1876,032-410-92,032-410-092,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1877,032-410-93,032-410-093,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1878,032-410-94,032-410-094,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1879,032-410-95,032-410-095,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1880,032-410-96,032-410-096,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1881,032-410-97,032-410-097,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1882,032-410-98,032-410-098,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1883,032-410-99,032-410-099,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1884,032-411-00,032-411-000,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1885,032-411-01,032-411-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1886,032-411-02,032-411-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1887,032-411-03,032-411-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1888,032-411-04,032-411-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1889,032-411-05,032-411-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1890,032-411-06,032-411-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1891,032-411-07,032-411-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1892,032-411-08,032-411-008,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1893,032-411-09,032-411-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1894,032-411-10,032-411-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1895,032-411-45,032-411-045,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1896,032-411-46,032-411-046,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1897,032-411-47,032-411-047,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1898,032-411-48,032-411-048,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1899,032-411-49,032-411-049,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1900,032-411-50,032-411-050,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1901,032-411-51,032-411-051,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1902,032-411-52,032-411-052,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1903,032-411-53,032-411-053,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1904,032-411-54,032-411-054,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1905,032-411-55,032-411-055,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1906,032-411-56,032-411-056,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1907,032-411-57,032-411-057,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1908,032-411-58,032-411-058,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1909,032-411-59,032-411-059,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1910,032-411-60,032-411-060,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1911,032-411-61,032-411-061,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1912,032-411-62,032-411-062,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1913,032-411-63,032-411-063,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1914,032-411-64,032-411-064,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1915,032-411-65,032-411-065,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1916,032-411-66,032-411-066,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1917,032-411-67,032-411-067,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1918,032-411-68,032-411-068,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1919,032-411-69,032-411-069,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1920,032-411-70,032-411-070,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1921,032-411-71,032-411-071,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1922,032-411-72,032-411-072,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1923,032-411-73,032-411-073,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1924,032-411-74,032-411-074,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1925,032-411-75,032-411-075,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1926,032-411-76,032-411-076,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1927,032-411-77,032-411-077,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1928,032-411-78,032-411-078,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1929,032-411-79,032-411-079,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1930,032-411-80,032-411-080,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1931,032-411-81,032-411-081,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1932,032-411-82,032-411-082,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1933,032-411-83,032-411-083,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1934,032-411-84,032-411-084,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1935,032-411-85,032-411-085,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1936,032-411-86,032-411-086,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1937,032-411-87,032-411-087,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1938,032-411-88,032-411-088,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1939,032-411-89,032-411-089,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1940,032-411-90,032-411-090,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1941,032-411-91,032-411-091,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1942,032-411-92,032-411-092,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1943,032-411-93,032-411-093,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1944,032-411-94,032-411-094,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1945,032-411-95,032-411-095,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1946,032-411-96,032-411-096,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1947,032-411-97,032-411-097,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1948,032-411-98,032-411-098,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Tahoe Verde mobile home park. 265 units are counted under 032-301-11,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1949,032-420-01,032-420-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1950,032-420-02,032-420-002,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1951,032-420-03,032-420-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1952,032-420-04,032-420-004,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1953,032-420-05,032-420-005,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1954,032-420-06,032-420-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
1955,032-420-07,032-420-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Units were counted under 032-161-13; units were demolished and should be zero,,Ken,2026-05-04T07:57:36.418395+00:00,no_matching_s06_finding,2026-05-04T07:58:01.611894+00:00
