ChangeEventID,RawAPN,CanonicalAPN,CommodityShortName,Year,PreviousQuantity,NewQuantity,Quantity_Delta,ChangeSource,Rationale,EvidenceURL,RecordedBy,RecordedAt
157,017-021-20,017-021-020,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Parcels 017-021-18, -19 & -20 were combined to form 017-021-33 in 2015. One unit reconstructed in 2017",,Ken,2026-05-04T07:57:36.418395+00:00
158,017-021-28,017-021-028,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
159,017-021-31,017-021-031,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
160,017-041-17,017-041-017,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,County shows 3 units,,Ken,2026-05-04T07:57:36.418395+00:00
161,017-041-20,017-041-020,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
162,017-041-27,017-041-027,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,Ken,2026-05-04T07:57:36.418395+00:00
163,017-041-31,017-041-031,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
164,017-041-34,017-041-034,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
165,018-090-12,018-090-012,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
166,018-090-23,018-090-023,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,County shows 3 units,,Ken,2026-05-04T07:57:36.418395+00:00
167,018-090-63,018-090-063,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
168,018-090-79,018-090-079,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - Should be 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
169,018-090-79,018-090-079,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"County shows 1 unit, New APN: 018-090-084",,Ken,2026-05-04T07:57:36.418395+00:00
170,018-191-15,018-191-015,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
171,018-191-25,018-191-025,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
172,018-260-19,018-260-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
173,018-270-11,018-270-011,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
174,018-291-01,018-291-001,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
175,018-300-06,018-300-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
176,018-300-23,018-300-023,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
177,018-320-13,018-320-013,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number only,,Ken,2026-05-04T07:57:36.418395+00:00
178,020-041-08,020-041-008,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Corrected based on TRPA/County verification,,Ken,2026-05-04T07:57:36.418395+00:00
179,020-041-21,020-041-021,SFRUU_or_MFRUU_TBD,2026,,,4,qa_correction,County shows 5 units,,Ken,2026-05-04T07:57:36.418395+00:00
180,020-041-22,020-041-022,SFRUU_or_MFRUU_TBD,2026,,,4,qa_correction,County shows 5 units,,Ken,2026-05-04T07:57:36.418395+00:00
181,021-031-18,021-031-018,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
182,021-031-28,021-031-028,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
183,021-031-29,021-031-029,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Vacant parcel - zero out.,,Ken,2026-05-04T07:57:36.418395+00:00
184,021-031-29,021-031-029,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Vacant parcel - zero out.,,Ken,2026-05-04T07:57:36.418395+00:00
185,021-031-32,021-031-032,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
186,021-031-34,021-031-034,SFRUU_or_MFRUU_TBD,2023,,,2,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
187,021-060-11,021-060-011,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Only 1 unit on this parcel,,Ken,2026-05-04T07:57:36.418395+00:00
188,021-060-11,021-060-011,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Only 1 unit on the parcel,,Ken,2026-05-04T07:57:36.418395+00:00
189,021-060-14,021-060-014,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Only 1 unit on this parcel,,Ken,2026-05-04T07:57:36.418395+00:00
190,021-100-07,021-100-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
191,021-180-20,021-180-020,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
192,021-190-13,021-190-013,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
193,021-201-10,021-201-010,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,"Parcel Number Only; 021-201-10 split into 021-201-16, -17. Development is on 021-201-16",,Ken,2026-05-04T07:57:36.418395+00:00
194,021-201-16,021-201-016,SFRUU_or_MFRUU_TBD,2023,,,3,qa_correction,Parcel Number Change for 1 unit.  Two Unit(s) not previously counted. Constructed in or before 2012. Verified in TRPA file HIST2019-0388,,Ken,2026-05-04T07:57:36.418395+00:00
195,021-210-12,021-210-012,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
196,021-210-13,021-210-013,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
197,021-241-01,021-241-001,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
198,021-241-07,021-241-007,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
199,021-251-14,021-251-014,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
200,021-251-14,021-251-014,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,Three residences verified in HIST2019-0809,,Ken,2026-05-04T07:57:36.418395+00:00
201,021-261-22,021-261-022,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit(s) not previously counted. Constructed in or before 2012. Verified with County.,,Ken,2026-05-04T07:57:36.418395+00:00
202,021-281-10,021-281-010,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
203,021-281-19,021-281-019,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Zero out for 2012.  One Residential unit was completed in 2013 (EDC permit 201537 issued in 2011),,Ken,2026-05-04T07:57:36.418395+00:00
204,021-321-09,021-321-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - should be 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
205,021-321-09,021-321-009,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Error - should be 1 unit,,Ken,2026-05-04T07:57:36.418395+00:00
206,021-321-15,021-321-015,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Vacant parcel - zero out,,Ken,2026-05-04T07:57:36.418395+00:00
207,021-321-29,021-321-029,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
208,021-321-30,021-321-030,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
209,021-321-32,021-321-032,SFRUU_or_MFRUU_TBD,2023,,,2,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
210,021-331-04,021-331-004,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
211,021-401-04,021-401-004,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
212,022-021-01,022-021-001,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 4 units,,Ken,2026-05-04T07:57:36.418395+00:00
213,022-021-06,022-021-006,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - should be 2 units (Duplex),,Ken,2026-05-04T07:57:36.418395+00:00
214,022-021-06,022-021-006,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Duplex,,Ken,2026-05-04T07:57:36.418395+00:00
215,022-122-17,022-122-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
216,022-122-20,022-122-020,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
217,022-161-09,022-161-009,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
218,022-161-26,022-161-026,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
219,022-171-73,022-171-073,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
220,022-171-76,022-171-076,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
221,022-181-17,022-181-017,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
222,022-181-19,022-181-019,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
223,022-221-01,022-221-001,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit not previously counted, constructed in 2010, CSLT Permit #09030008",,Ken,2026-05-04T07:57:36.418395+00:00
224,022-222-25,022-222-025,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,Corrected based on TRPA/County verification,,Ken,2026-05-04T07:57:36.418395+00:00
225,022-331-25,022-331-025,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
226,022-331-26,022-331-026,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
227,022-332-37,022-332-037,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
228,022-332-63,022-332-063,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
229,022-343-07,022-343-007,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
230,022-343-28,022-343-028,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Parcel Number Only,,Ken,2026-05-04T07:57:36.418395+00:00
231,022-351-08,022-351-008,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit not previously counted. Built in 2012, CSLT permit #08120017",,Ken,2026-05-04T07:57:36.418395+00:00
232,022-351-26,022-351-026,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit not previously counted. Constructed in 2010, CSLT permit #06060042",,Ken,2026-05-04T07:57:36.418395+00:00
233,022-351-27,022-351-027,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit not previously counted. Constructed in 2010, CSLT permit #06060042",,Ken,2026-05-04T07:57:36.418395+00:00
234,022-421-18,022-421-018,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
235,022-421-35,022-421-035,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
236,022-421-71,022-421-071,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
237,023-081-11,023-081-011,SFRUU_or_MFRUU_TBD,2023,,,-9,qa_correction,"Barton Ranch. LCAP2007-0478 verified 4 residential units. VBOC2009-0609 removed 2 units in 2009, leaving 4. Then in 2015, the other 2 units were removed and banked. As of 2012, there were 2 units.",,Ken,2026-05-04T07:57:36.418395+00:00
238,023-101-02,023-101-002,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Unit was not previously counted. Built in 2012, CSLT Permit #12020013 issued in 2012. BMP cert issued in Oct 2012.",,Ken,2026-05-04T07:57:36.418395+00:00
239,023-102-20,023-102-020,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit was not previously counted. SLT Permit #07120036 issued in 2008. County shows year built: 2010,,Ken,2026-05-04T07:57:36.418395+00:00
240,023-111-39,023-111-039,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error. Should be 7. VBOU2015-0405 verified 7 RUU on the parcel. 2 were banked in 2017,,Ken,2026-05-04T07:57:36.418395+00:00
241,023-111-39,023-111-039,SFRUU_or_MFRUU_TBD,2026,,,2,qa_correction,"VBOU2015-0405 verified 7 RUU on the parcel. 2 were banked in 2017, leaving 5 existing after 2017",,Ken,2026-05-04T07:57:36.418395+00:00
242,023-111-46,023-111-046,SFRUU_or_MFRUU_TBD,2023,,,-30,qa_correction,"TAUs, not Residential Units. VBOU2023-0578 verified 30 TAUs on 023-111-046.",,Ken,2026-05-04T07:57:36.418395+00:00
243,023-131-17,023-131-017,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 5 units,,Ken,2026-05-04T07:57:36.418395+00:00
244,023-132-04,023-132-004,SFRUU_or_MFRUU_TBD,2023,,,-13,qa_correction,Error. County shows 12 multi-res units built in 1953,,Ken,2026-05-04T07:57:36.418395+00:00
245,023-132-04,023-132-004,SFRUU_or_MFRUU_TBD,2026,,,12,qa_correction,County shows 12 units built in 1953,,Ken,2026-05-04T07:57:36.418395+00:00
246,023-141-03,023-141-003,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error. County shows 3 multi-res units built in 1949,,Ken,2026-05-04T07:57:36.418395+00:00
247,023-141-03,023-141-003,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 multi-res units built in 1949,,Ken,2026-05-04T07:57:36.418395+00:00
248,023-141-08,023-141-008,SFRUU_or_MFRUU_TBD,2023,,,8,qa_correction,Error. Should be 2. VBOU2018-0113 verified 2 RUUs on 023-141-008 and 11 RUU on 023-151-003. Units were banked in 2018.,,Ken,2026-05-04T07:57:36.418395+00:00
249,023-141-08,023-141-008,SFRUU_or_MFRUU_TBD,2026,,,-6,qa_correction,Units were banked in 2018.,,Ken,2026-05-04T07:57:36.418395+00:00
250,023-141-35,023-141-035,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,Ken,2026-05-04T07:57:36.418395+00:00
251,023-142-01,023-142-001,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
252,023-151-03,023-151-003,SFRUU_or_MFRUU_TBD,2023,,,11,qa_correction,VBOU2018-0113 verified 2 RUUs on 023-141-008 and 11 RUU on 023-151-003. Units were banked in 2018,,Ken,2026-05-04T07:57:36.418395+00:00
253,023-151-11,023-151-011,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,"Duplex, CSLT Permit #00910594 County shows 2 units.",,Ken,2026-05-04T07:57:36.418395+00:00
254,023-151-23,023-151-023,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 5 units,,Ken,2026-05-04T07:57:36.418395+00:00
255,023-151-32,023-151-032,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,County shows 3 units,,Ken,2026-05-04T07:57:36.418395+00:00
256,023-151-33,023-151-033,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 3 units,,Ken,2026-05-04T07:57:36.418395+00:00
257,023-151-34,023-151-034,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 21 units,,Ken,2026-05-04T07:57:36.418395+00:00
258,023-152-08,023-152-008,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
259,023-161-05,023-161-005,SFRUU_or_MFRUU_TBD,2023,,,2,qa_correction,"Error - Should be 1. Two units verified in 2006, one banked/transferred in 2009",,Ken,2026-05-04T07:57:36.418395+00:00
260,023-161-05,023-161-005,SFRUU_or_MFRUU_TBD,2026,,,-1,qa_correction,"Should be 1. Two units verified in 2006, one banked/transferred in 2009. 21 TAUs verified onsite",,Ken,2026-05-04T07:57:36.418395+00:00
261,023-161-22,023-161-022,SFRUU_or_MFRUU_TBD,2026,,,-2,qa_correction,County shows 4 units.,,Ken,2026-05-04T07:57:36.418395+00:00
262,023-161-33,023-161-033,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Correction - County shows 24.,,Ken,2026-05-04T07:57:36.418395+00:00
263,023-162-17,023-162-017,SFRUU_or_MFRUU_TBD,2023,,,18,qa_correction,"Units missing. Correction - 18 units, deed-restricted affordable, Sky Forest Apartments",,Ken,2026-05-04T07:57:36.418395+00:00
264,023-181-13,023-181-013,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
265,023-181-29,023-181-029,SFRUU_or_MFRUU_TBD,2023,,,17,qa_correction,Error. Should be 17. Mobile Home Park. Units were counted separately as 023-870-01 to 17,,Ken,2026-05-04T07:57:36.418395+00:00
266,023-181-29,023-181-029,SFRUU_or_MFRUU_TBD,2026,,,-20,qa_correction,Should be 17. Mobile Home Park. Units were counted separately as 023-870-01 to 17.,,Ken,2026-05-04T07:57:36.418395+00:00
267,023-181-38,023-181-038,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - Should be 1.,,Ken,2026-05-04T07:57:36.418395+00:00
268,023-181-38,023-181-038,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,Should be 1. An RUU was transferred from this Parcel in 2021.,,Ken,2026-05-04T07:57:36.418395+00:00
269,023-181-45,023-181-045,SFRUU_or_MFRUU_TBD,2023,,,6,qa_correction,County shows 12 multi-family units.,,Ken,2026-05-04T07:57:36.418395+00:00
270,023-181-46,023-181-046,SFRUU_or_MFRUU_TBD,2023,,,31,qa_correction,Error - Mobile Home Park. County shows 31 units. Units were counted separately as 023-840-001-023-840-031,,Ken,2026-05-04T07:57:36.418395+00:00
271,023-181-46,023-181-046,SFRUU_or_MFRUU_TBD,2026,,,-30,qa_correction,Mobile Home Park. County shows 31 units.,,Ken,2026-05-04T07:57:36.418395+00:00
272,023-182-22,023-182-022,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,Unit was not previously counted. SLT Permit #05080077. County shows year built: 2009,,Ken,2026-05-04T07:57:36.418395+00:00
273,023-211-39,023-211-039,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,Error - County shows 4 units.,,Ken,2026-05-04T07:57:36.418395+00:00
274,023-211-39,023-211-039,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 4 units.,,Ken,2026-05-04T07:57:36.418395+00:00
275,023-221-39,023-221-039,SFRUU_or_MFRUU_TBD,2023,,,30,qa_correction,"Error - should be 34. 20061833STD verified 30 mobile homes, 1 manager's residence and 3 apartments. Units were separately listed as 023-850-01 to 023-850-031",,Ken,2026-05-04T07:57:36.418395+00:00
276,023-221-39,023-221-039,SFRUU_or_MFRUU_TBD,2026,,,-26,qa_correction,"20061833STD verified 30 mobile homes, 1 manager's residence and 3 apartments",,Ken,2026-05-04T07:57:36.418395+00:00
277,023-221-50,023-221-050,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,County shows 4 units.,,Ken,2026-05-04T07:57:36.418395+00:00
278,023-221-52,023-221-052,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,County shows 4 units.,,Ken,2026-05-04T07:57:36.418395+00:00
279,023-221-53,023-221-053,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,County shows 4 units.,,Ken,2026-05-04T07:57:36.418395+00:00
280,023-221-59,023-221-059,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Units not previously counted, County shows 1 unit",,Ken,2026-05-04T07:57:36.418395+00:00
281,023-221-60,023-221-060,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Units not previously counted, County shows 1 unit",,Ken,2026-05-04T07:57:36.418395+00:00
282,023-221-61,023-221-061,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Units not previously counted, County shows 1 unit",,Ken,2026-05-04T07:57:36.418395+00:00
283,023-221-62,023-221-062,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Units not previously counted, County shows 1 unit",,Ken,2026-05-04T07:57:36.418395+00:00
284,023-221-63,023-221-063,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Units not previously counted, County shows 1 unit",,Ken,2026-05-04T07:57:36.418395+00:00
285,023-221-64,023-221-064,SFRUU_or_MFRUU_TBD,2023,,,1,qa_correction,"Units not previously counted, County shows 1 unit",,Ken,2026-05-04T07:57:36.418395+00:00
286,023-221-65,023-221-065,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Units not previously counted, County shows 1 unit",,Ken,2026-05-04T07:57:36.418395+00:00
287,023-221-66,023-221-066,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,"Units not previously counted, County shows 1 unit",,Ken,2026-05-04T07:57:36.418395+00:00
288,023-241-10,023-241-010,SFRUU_or_MFRUU_TBD,2023,,,19,qa_correction,Error - should by 18. Mobile Home Park. County shows 18 units. Units were counted separately as 023-880-01 to 023-880-19 (19 units).,,Ken,2026-05-04T07:57:36.418395+00:00
289,023-241-10,023-241-010,SFRUU_or_MFRUU_TBD,2026,,,-20,qa_correction,Mobile Home Park. County shows 18 units. Units were counted separately as 023-880-01 to 023-880-19 (19 units).,,Ken,2026-05-04T07:57:36.418395+00:00
290,023-241-38,023-241-038,SFRUU_or_MFRUU_TBD,2023,,,-2,qa_correction,County shows 14 multi-family units,,Ken,2026-05-04T07:57:36.418395+00:00
291,023-251-26,023-251-026,SFRUU_or_MFRUU_TBD,2023,,,3,qa_correction,Error - should be 8. County shows 8 multi-family units,,Ken,2026-05-04T07:57:36.418395+00:00
292,023-251-26,023-251-026,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 8 multi-family units,,Ken,2026-05-04T07:57:36.418395+00:00
293,023-251-27,023-251-027,SFRUU_or_MFRUU_TBD,2023,,,-1,qa_correction,Error - should be 4 County shows 4 multi-family units,,Ken,2026-05-04T07:57:36.418395+00:00
294,023-251-27,023-251-027,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 4 multi-family units,,Ken,2026-05-04T07:57:36.418395+00:00
295,023-251-30,023-251-030,SFRUU_or_MFRUU_TBD,2023,,,2,qa_correction,"Correction - should be 2 units, verified under 20061537STD",,Ken,2026-05-04T07:57:36.418395+00:00
296,023-261-05,023-261-005,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
297,023-271-12,023-271-012,SFRUU_or_MFRUU_TBD,2026,,,1,qa_correction,County shows 2 units,,Ken,2026-05-04T07:57:36.418395+00:00
